id, del, team_id, Team Name, LastName, FirstName, NickName, UniformNumber, DayOB, MonthOB, YearOB, NationalityID, Nation, CityID, City, facial_type, Height (cm), Weight (kg), Bats, Throws, Position, ML Service, 40 man roster service, pro years, options used, Contact vL, Gap vL, Power vL, Eye vL, Avoid K vL, BABIP vL, Contract Vr, Gap Vr, Power vR, Eye vR, Ks vR, BABIP vR, Contact Pot, Gap Pot, Power Pot, Eye Pot, Ks Pot, BABIP Pot, HBP, Batter type, speed, steal, running, sac bunt, bunt hit,Move vL, Control vL, Movement vR, Control vR, Move Pot, Control Pot, HBP, WP, Balk, Stamina, Hold, GB%, Velocity, ArmSlot, Infield Range, Infield Error, Infield Arm, DP, CatcherAbil, Catcher Arm, OF Range, OF Error, OF Arm, PExp, CExp, 1bExp, 2bExp, 3bExp, ssExp, LFExp, CFExp, RFExp, use expected, expected level, expected ab, expected avg, expected 2b, expected 3b, expected hr, expected bb, expected k, expected hbp, contract y1, contract y2, contract y3, contract y4, contract y5, contract y6, contract y7, contract y8, contract y9, contract y10, contract current year (0 = first year), extension y1, extension y2, extension y3, extension y4, extension y5, extension y6, extension y7, extension y8, extension y9, extension y10, greed, loyalty, play_for_winner, work_ethic, intelligence, leader ability, Stuff Overall, Stuff R/L split, Stuff Pot., Fastball (scale: 0-5), Slider, Curveball, Changeup, Cutter, Sinker, Splitter, Forkball, Screwball, Circlechange, Knucklecurve, Knuckleball, Fastball Pot.(scale: 0-5), Slider Pot., Curveball Pot., Changeup Pot., Cutter Pot., Sinker Pot., Splitter Pot., Forkball Pot., Screwball Pot., Circlechange Pot., Knucklecurve Pot., Knuckleball Pot., Hitter 3B/2B ratio, lahman_id, bbref_id, bbrefminors_id, twitter_handle,
349,0,10,Death Valley Scorpions,Bogart,Amp,,93,11,9,1997,206,The United States,41955,Los Angeles,4,194,215,1,1,5,467,0,3,0,147,82,150,130,120,120,143,80,140,126,120,120,1,1,1,1,1,1,5,1,80,30,80,30,30,1,1,1,1,1,1,5,5,1,1,1,64,2,4,110,88,104,40,10,10,110,88,104,0,0,120,0,200,0,173,0,200,0,1,550,0.309,21,1,30,77,84,5,820000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9756,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
467,0,11,Vancouver Vandals,Okonomi,Mamoru,,9,16,12,2008,206,The United States,46425,,2,190,195,1,1,1,35,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,100,110,120,120,120,120,5,5,1,24,80,51,15,3,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.257,0,0,17,43,112,5,2956100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,1.0023,1,116,0,0,0,80,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
140,0,11,Vancouver Vandals,Jackson,Orlando,,88,25,4,2000,206,The United States,18763,Chandler,4,175,150,1,1,10,894,0,6,0,125,98,110,100,110,120,128,96,116,100,110,120,1,1,1,1,1,1,5,0,64,40,64,50,50,1,1,1,1,1,1,13,15,30,1,1,42,2,4,50,40,50,40,10,10,50,40,50,0,100,0,0,200,150,0,0,0,0,1,550,0.293,25,1,21,50,92,5,535000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9756,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
375,0,11,Vancouver Vandals,Harrison,Hunter,,13,15,6,2004,206,The United States,57291,Omaha,4,188,190,2,1,5,323,0,2,0,156,80,110,128,140,140,156,80,110,120,140,140,1,1,1,1,1,1,5,0,70,70,70,70,70,1,1,1,1,1,1,5,5,1,1,1,55,2,3,120,110,128,40,10,10,120,110,128,0,0,125,52,200,0,150,0,0,0,1,550,0.321,21,1,19,72,68,5,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
255,0,11,Vancouver Vandals,MacDonald,Connor,,93,22,12,1997,36,Canada,90597,Grimsby,4,188,185,3,1,2,1468,0,10,0,168,114,200,160,120,120,168,116,200,160,120,120,1,1,1,1,1,1,5,1,120,30,120,30,30,0,4,1,4,1,4,13,15,30,1,1,42,2,3,50,60,150,40,174,150,50,60,150,0,200,200,200,150,0,200,121,0,0,1,550,0.333,29,4,50,110,84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
366,0,11,Vancouver Vandals,Fox,Isidore,,39,27,1,1998,135,New Zealand,4852,Auckland,4,182,170,2,1,8,323,0,2,0,145,80,106,80,130,134,140,80,100,100,128,132,1,1,1,1,1,1,5,0,100,70,100,70,70,1,1,1,1,1,1,13,15,30,1,1,44,2,3,140,88,84,60,10,80,140,88,84,0,0,66,0,0,0,100,200,192,0,1,550,0.307,20,2,16,47,76,5,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
76,0,11,Vancouver Vandals,Steiner,Greg,Big,55,5,5,2000,206,The United States,11866,Bronxville,4,192,230,1,1,1,1324,0,9,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,160,166,160,170,1,1,5,5,1,150,94,59,12,4,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.204,0,0,10,22,189,5,543025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,1,1,110,80,0,170,0,0,0,0,0,180,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
331,0,11,Vancouver Vandals,Brother,Coreys,,12,12,3,2004,36,Canada,80680,Toronto,4,205,230,3,2,1,467,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,130,140,130,140,1,1,5,5,1,100,80,59,8,2,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.246,0,0,13,34,123,5,870000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,1.0008,1,0,0,112,174,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
401,0,11,Vancouver Vandals,MaConnell,Hayley,,96,7,1,2005,36,Canada,30488,Hamilton,4,195,190,1,1,1,163,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,122,136,122,138,1,1,5,5,1,120,60,55,2,3,75,50,100,25,1,1,1,1,1,200,0,0,0,0,0,0,0,0,0,1,550,0.238,0,0,15,35,108,5,1440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0.9997,1,0,0,0,0,0,0,0,0,120,120,0,150,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,eol
65,0,11,Vancouver Vandals,Hawaii,Huki,,79,14,2,2004,206,The United States,32457,Honolulu,4,192,230,3,1,2,609,0,4,0,128,80,130,88,80,138,156,80,160,112,80,160,1,1,1,1,1,1,5,0,60,40,60,50,50,1,20,1,21,1,21,13,15,30,1,1,45,2,3,30,30,134,20,160,134,30,30,134,0,200,100,0,150,0,0,0,0,0,1,550,0.314,21,1,34,56,125,5,970000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
57,0,11,Vancouver Vandals,Enax,Alvin,,21,13,11,1997,206,The United States,56863,Oelwein,4,179,199,1,2,1,1180,0,8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,140,120,140,120,1,1,5,5,1,40,80,55,13,1,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.271,0,0,13,42,96,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,1,0,110,0,0,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
367,0,11,Vancouver Vandals,Porter,Seth,,24,1,4,2002,46,Cook Islands,5040,Avarua,4,187,193,1,1,1,178,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,104,86,110,100,104,1,5,5,1,80,60,55,2,4,75,50,100,25,3,4,43,48,3,200,0,0,0,0,0,0,0,0,0,1,550,0.303,0,0,16,56,65,5,535000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,1,86,0,0,0,0,0,0,0,60,0,0,110,0,0,0,0,0,0,7,0,0,0,0,0,0,,,,,eol
446,0,11,Vancouver Vandals,Line,Blu,,8,4,7,2005,36,Canada,84104,Vancouver,4,191,200,3,1,1,35,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,116,126,116,128,1,1,5,5,1,20,80,55,14,3,75,50,100,25,10,10,75,50,100,200,0,0,0,0,0,0,0,0,0,1,550,0.255,0,0,15,39,113,5,3738900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1,46,0,90,0,142,128,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,,,,,eol
407,0,11,Vancouver Vandals,Lamar,Hendrix,,30,19,7,2005,206,The United States,56459,Oakland,1,187,185,1,1,3,35,0,0,0,134,68,120,98,120,120,134,68,120,92,120,120,1,1,1,1,1,1,5,1,50,30,50,30,30,1,1,1,1,1,1,13,15,30,1,1,44,2,3,124,110,80,60,10,10,124,110,80,0,0,200,0,52,0,150,0,100,0,1,550,0.299,18,1,22,47,84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
437,0,11,Vancouver Vandals,Crunkleton,Theodore,,25,11,2,2005,206,The United States,30756,Harrisburg,4,189,200,1,1,4,35,0,0,0,134,80,120,104,120,120,107,68,84,80,100,112,1,1,1,1,1,1,5,1,88,40,88,40,40,1,1,1,1,1,1,21,15,30,1,1,42,2,3,118,90,86,62,10,86,118,90,86,0,0,0,100,157,200,95,0,0,0,1,550,0.278,18,1,14,43,96,5,1786400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
333,0,11,Vancouver Vandals,Yamauchi,Kosuke,,1,12,12,2003,98,Japan,35969,Kofu,2,194,202,3,2,1,307,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,138,138,120,120,1,1,5,5,1,40,90,59,10,4,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.264,0,0,13,40,102,5,870000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0.9962,1,0,0,0,0,100,0,0,0,110,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
355,0,11,Vancouver Vandals,Asipi Jr,Arbin,,19,31,3,2003,206,The United States,86285,West Hartford,4,186,209,1,1,6,323,0,2,0,114,60,70,80,100,124,141,80,88,80,122,140,1,1,1,1,1,1,5,0,70,70,70,70,70,1,1,1,1,1,1,21,15,30,1,1,45,2,3,180,134,112,100,10,10,180,134,112,0,0,0,166,112,200,0,0,0,0,1,550,0.299,20,1,13,40,86,5,2670000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
8,0,11,Vancouver Vandals,Bowman,Godfrey,,72,16,4,1997,206,The United States,82294,Unalaska,4,189,210,2,1,9,859,0,6,0,173,80,98,134,154,156,148,80,80,120,140,140,1,1,1,1,1,1,5,1,86,70,86,70,70,1,1,1,1,1,1,13,15,30,1,1,41,2,3,154,136,140,60,10,140,154,136,140,0,0,0,0,0,0,171,176,200,0,1,550,0.32,21,1,13,74,64,5,535000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
409,0,11,Vancouver Vandals,Bellinger,Kyle,Fuckin' Rookie,32,23,4,2003,206,The United States,60674,Poughkeepsie,4,186,215,3,1,4,179,0,1,0,113,82,114,102,90,118,107,82,114,108,90,110,1,1,1,1,1,1,5,0,72,30,72,30,30,1,1,1,1,1,1,13,15,30,1,1,46,2,4,118,94,90,120,68,10,118,94,90,0,100,0,200,60,159,0,0,0,0,1,550,0.274,21,1,20,57,113,5,1040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9756,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
396,0,11,Vancouver Vandals,Dawson,Peter,,10,1,5,1998,206,The United States,69999,San Francisco,4,188,205,2,2,1,179,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,122,120,120,140,1,1,5,5,1,124,80,55,11,3,75,50,100,25,1,1,1,1,1,200,0,0,0,0,0,0,0,0,0,1,550,0.265,0,0,15,36,102,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,1,1,0,0,0,120,140,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
400,0,11,Vancouver Vandals,Davies,Dafydd,,23,11,6,2004,212,Wales,33047,,4,188,200,1,1,1,179,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,116,120,116,120,1,1,5,5,1,104,80,55,9,3,75,50,100,25,1,1,1,1,1,200,0,0,0,0,0,0,0,0,0,1,550,0.282,0,0,15,42,84,5,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,1,106,100,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
404,0,11,Vancouver Vandals,Komarov,Leo,,11,23,1,2005,64,Estonia,78233,Tallinn,4,181,210,2,2,1,179,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,112,116,112,128,1,1,5,5,1,50,80,55,10,3,75,50,100,25,1,1,1,1,1,200,0,0,0,0,0,0,0,0,0,1,550,0.26,0,0,16,40,110,5,3605000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,26,0,80,0,0,80,0,0,0,180,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,,,,,eol
315,0,25,Utah Railroaders,Faulkner,Ace,,39,17,4,1999,206,The United States,66474,Rochester,4,192,207,1,1,1,751,0,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,132,136,132,136,1,1,5,5,1,100,84,55,9,4,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.268,0,0,14,35,96,5,610000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,1,126,84,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
432,0,25,Utah Railroaders,Johns,Alain,,15,8,10,2004,36,Canada,86862,Winnipeg,4,188,213,3,1,7,35,0,0,0,98,84,80,100,100,100,98,84,80,100,100,100,1,1,1,1,1,1,5,1,110,120,110,70,70,1,1,1,1,1,1,21,15,30,1,1,44,2,3,140,108,100,60,10,10,140,108,100,0,0,0,0,0,5,178,200,100,0,1,550,0.262,21,3,12,50,100,5,1877750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
173,0,25,Utah Railroaders,Stanton,Jarrod,The World Beater,85,8,5,1995,56,Dominican Republic,35720,Juan de Herrera,5,184,199,1,1,4,1468,0,10,0,165,104,194,140,120,120,165,104,194,140,120,120,1,1,1,1,1,1,5,1,102,30,102,30,30,1,6,1,6,1,6,13,15,30,1,1,47,2,4,100,116,100,100,10,10,100,116,100,0,0,112,200,156,0,0,0,0,0,1,550,0.33,26,3,47,90,84,5,7622000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9756,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
466,0,25,Utah Railroaders,Fairborn,Colben,,43,21,7,2007,36,Canada,45065,Lethbridge,4,192,187,2,2,1,179,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,122,124,122,124,1,1,5,5,1,40,90,59,10,2,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.252,0,0,14,40,119,5,2141650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,1,1,0,0,0,0,0,0,0,108,166,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
435,0,25,Utah Railroaders,Hammond,Moises,,8,20,8,2005,231,Cura├ºao,7685,,1,180,196,3,1,2,179,0,1,0,81,60,106,90,60,86,79,60,106,90,60,82,34,47,35,52,20,30,1,0,50,30,50,30,30,1,1,1,1,1,1,21,15,30,1,1,45,2,4,30,30,120,20,126,120,30,30,120,0,200,100,0,150,0,0,0,0,0,1,550,0.224,16,1,18,45,150,1,812000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9756,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
53,0,25,Utah Railroaders,Callahan,Kahlil,,32,2,9,1997,206,The United States,64144,Richmond,4,187,208,1,2,1,274,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,100,120,100,100,1,75,5,5,1,20,80,55,11,1,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.276,0,0,17,48,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1.0006,1,0,134,0,0,0,100,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
429,0,25,Utah Railroaders,Xochipilli,Cisco,,29,9,4,1994,61,England,41733,London,4,182,154,1,1,2,35,0,0,0,88,46,46,96,102,88,87,48,46,96,108,84,1,1,1,1,1,1,5,1,70,70,70,70,70,1,9,1,9,1,9,13,15,30,1,1,47,2,4,50,80,80,74,118,80,50,80,80,0,200,180,0,101,0,0,0,0,0,1,550,0.24,12,0,7,48,94,5,1850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9756,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
271,0,25,Utah Railroaders,Phelps,Robert,,52,23,6,1997,36,Canada,84104,Vancouver,4,194,215,3,1,7,1468,0,10,0,130,60,110,100,120,120,130,66,110,100,120,120,1,1,1,1,1,1,5,0,70,70,70,70,70,0,0,1,1,1,1,13,15,30,1,1,40,2,3,100,100,70,60,10,10,100,100,70,0,0,177,0,0,0,200,0,163,0,1,550,0.295,17,1,19,50,84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
136,0,25,Utah Railroaders,Dugnutt,Bobson,,11,16,6,1989,206,The United States,71078,Santa Cruz,4,193,245,1,1,1,56,21,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,1,100,100,100,100,1,1,5,5,1,24,80,51,12,3,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.273,0,0,18,50,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1.0036,1,100,0,0,0,0,0,100,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
22,0,25,Utah Railroaders,Oles,Tyler,,26,9,2,1996,206,The United States,6650,Baltimore,4,193,220,1,2,1,893,0,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,130,130,161,160,1,1,5,5,1,122,70,59,12,3,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.27,0,0,11,28,92,5,535000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1,1,0,0,100,106,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
427,0,25,Utah Railroaders,Crossland,Seth,,3,4,11,2006,61,England,9711,Birstall,4,184,170,3,2,8,179,0,3,0,119,30,64,80,120,120,120,30,80,80,120,118,1,1,1,1,1,1,5,1,102,106,102,100,100,1,5,1,5,1,5,13,15,30,1,1,42,2,3,172,112,106,60,10,106,172,112,106,0,0,0,0,0,0,168,200,103,0,1,550,0.285,7,1,12,40,84,5,820000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.075,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
18,0,25,Utah Railroaders,Kaarbine,Mac,,10,13,7,1993,36,Canada,16637,Calgary,4,183,180,3,1,1,893,0,6,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,124,120,124,120,1,1,5,5,1,60,80,55,10,4,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.235,0,0,15,42,148,5,580000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,1,1,0,126,0,0,80,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
138,0,25,Utah Railroaders,Smoky,Brett,,14,30,3,2002,206,The United States,61513,,4,192,195,2,1,1,467,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,136,120,138,120,1,1,5,5,1,40,90,59,10,3,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.24,0,0,12,42,134,5,1020000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,1,1,0,100,0,0,100,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
34,0,25,Utah Railroaders,Wright,Omar,,44,23,6,1996,206,The United States,55222,Newark,4,182,180,2,1,1,608,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,80,116,80,116,1,1,5,5,1,120,80,59,8,4,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.288,0,0,17,43,84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,1,100,0,0,0,0,140,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
335,0,25,Utah Railroaders,Bergen,Mikhail,,49,20,4,2001,206,The United States,13181,Chicago,4,204,280,2,2,1,323,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,112,132,106,140,1,1,5,5,1,106,80,51,18,3,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.24,0,0,17,34,140,5,580000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,1,1,100,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
247,0,25,Utah Railroaders,Dye,Austin,,24,28,1,1995,206,The United States,56459,Oakland,4,195,210,1,1,4,1129,0,8,0,96,100,60,100,100,100,96,100,60,100,100,100,1,1,1,1,1,1,5,1,60,40,60,50,50,0,0,1,1,1,1,13,15,30,1,1,44,2,3,140,140,142,128,10,10,140,140,142,0,0,0,200,200,200,0,0,0,0,1,550,0.258,26,1,9,50,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
425,0,25,Utah Railroaders,Douglas,Icy,,6,8,4,1993,206,The United States,20170,Denver,4,194,225,1,1,7,35,0,2,0,68,60,80,80,40,80,85,88,150,80,52,80,1,1,1,1,1,1,5,0,66,30,66,30,30,1,1,1,1,1,1,13,15,30,1,1,42,2,3,100,100,80,60,10,80,100,100,80,0,0,32,0,0,0,200,160,149,0,1,550,0.226,21,1,27,40,164,5,1040000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
334,0,25,Utah Railroaders,Lang,Michael,,23,12,9,2000,206,The United States,57580,Orem,4,190,210,1,1,1,467,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,120,110,116,110,1,1,5,5,1,102,80,55,11,4,75,50,100,25,10,10,10,10,10,200,0,0,0,0,0,0,0,0,0,1,550,0.269,0,0,15,46,97,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,1,1,128,0,110,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,eol
